is_weekend,hour,elevation_m,num_vehicles,driver_age,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,pressure_hpa,road_slope_deg,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_3day,wx_pressure_drop,vehicle_risk_weight,is_heavy_vehicle,speed_excess_kmh,speed_ratio,is_morning_peak,is_evening_peak,is_night,hour_sin,hour_cos,month,is_monsoon,season_enc,slope_cat_enc,is_sharp_curve,high_risk_combo,young_driver,inexperienced,exp_ratio,rain_intensity_num,visibility_cls_enc,road_curvature_enc,surface_enc,weather_enc,veh_bus,veh_car,veh_lorry,veh_motorcycle,veh_three-wheeler,acc_fell_off_road,acc_head_on,acc_hit_barrier,acc_overturn,acc_pedestrian_hit,acc_rear_end,acc_sideswipe,acc_vehicle_fire,gen_female,gen_male
0.0,18.0,0.8984867406491657,1.0,0.3310828558205035,-1.431691763497498,1.677187060294479,0.6478914789970363,1.0,-0.5280817460379011,1.8584342035946668,0.9601033673325742,0.863745343513928,-0.46258497188347275,-0.6082572311695204,26.0,23.9,32.4,0.23946482163629906,-1.309958623796421,0.19036468151564623,0.39927665531701395,1.0,1.0,25.7,1.6,2.0,0.0,1.725298345366355,1.3253007813996884,0.0,1.0,0.0,-1.361710001982874,0.5576617778982529,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.3740075008446613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,16.0,0.8001506626338983,1.0,0.3310828558205035,1.6497486778678034,0.7879144491810638,-0.7628430260791434,1.0,-0.5280817460379011,0.6683762742654439,2.042070423461408,0.30724678672919997,2.7310984492388237,0.39562253524784613,28.3,24.5,34.2,-0.5150426783971339,-0.19155254917625214,0.08796770541293873,1.3702523643316067,0.0,0.0,0.0,-0.1,2.0,0.0,1.3132591976456378,1.3709093626397832,0.0,1.0,0.0,-1.1706892217894838,-0.3580381766851747,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.9168742783838288,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,-0.3798822735493103,1.0,1.0230989510181454,-1.431691763497498,-1.405624658232027,-0.7628430260791434,0.0,-0.5280817460379011,-0.9679533785622391,0.3667665946167622,1.7541430343694926,0.21486302653639497,0.42071952940828017,25.7,22.4,31.6,-0.47693623900150595,-1.309958623796421,-0.2704217109464211,0.9656791522421928,0.0,0.0,0.8,0.9,4.0,1.0,-1.0765678591345202,-1.2252714156425217,0.0,0.0,1.0,1.0722803098147973,1.8526570727345633,11.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,-1.3740075008446613,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,18.0,-0.4782183515645777,1.0,0.6770909034193244,1.175680917657757,-0.6349217286004005,0.6478914789970363,0.0,-0.5280817460379011,0.37086179193313723,-1.1340264187232336,-1.3781488423902624,-0.4141958291391847,-0.6082572311695204,27.2,23.6,31.7,-0.5150426783971339,-1.3973340983761215,-0.32162019899777483,-0.08621119919028243,0.0,0.0,6.6,-0.1,4.0,0.0,-1.0765678591345202,-0.9551282806050384,0.0,1.0,0.0,-1.361710001982874,0.5576617778982529,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3006136828018957,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,-0.9558507304958764,2.0,-0.5916052711096857,0.9386470375527339,-1.2870549767502384,-0.7628430260791434,0.0,-0.5280817460379011,-1.5133965961714673,2.111874749663269,0.4026465393208673,-3.511100964772905,0.2952345586061094,25.2,21.3,30.9,-0.4616936632432548,-1.1701578644689,-0.9872005436651988,1.289337721913724,0.0,0.0,13.0,-0.6,2.0,0.0,-1.0765678591345202,-1.0849373195191536,0.0,0.0,1.0,1.441304119708163,1.0316629535896615,11.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.6704538110247793,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,8.0,-1.4334831094271752,2.0,0.1004108240879562,-0.48355624307740513,0.07649636029033165,-0.7628430260791434,1.0,-0.26824551074174197,0.023761562545447316,-0.08696152569532964,-1.2350492135027609,-0.9464763993262433,0.546204500210451,26.5,23.6,31.7,-0.2635401783859896,-1.2400582441326604,-0.8848035675625495,-0.08621119919028243,0.0,0.0,6.6,-0.1,2.0,0.0,0.3243652431159173,0.5289047858995765,1.0,0.0,0.0,1.2988662457564508,-0.35803817668517346,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,-0.5869355445307795,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,18.0,-0.6608424964500742,1.0,-0.24559722351086477,-1.431691763497498,-1.049915613786661,-0.7628430260791434,0.0,-0.10289517918964065,0.32127604487775396,0.6599447646645753,0.7365456733917043,-0.8013089710933791,0.2701375644456753,27.1,23.6,31.7,-0.10349313292435225,0.9268535254439166,-0.7312081034084883,-0.08621119919028243,0.0,0.0,6.6,-0.1,3.0,1.0,-1.0765678591345202,-0.8042691272724182,0.0,1.0,0.0,-1.361710001982874,0.5576617778982529,8.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,-1.3740075008446613,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,7.0,-1.3070510091218313,2.0,-1.168285350441054,-0.24652236297238198,-0.45706720637771747,0.6478914789970363,0.0,-0.3391099385497854,-0.124995678620706,-0.6453961353102118,-1.0124497907888694,0.06969559830358582,-0.00592937131910076,26.2,23.6,31.7,-0.3321317692981199,-0.9954069153094983,0.19036468151564623,-0.08621119919028243,0.0,0.0,6.6,-0.1,4.0,0.0,-1.0765678591345202,-0.7797106604508288,1.0,0.0,0.0,1.441304119708163,0.083660602206845,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.4159113911105023,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,5.0,-1.1665708976714493,2.0,-0.014925191778317462,-1.431691763497498,0.43220540473569774,-0.7628430260791434,1.0,-0.5280817460379011,-0.02582418450993771,1.6232444662502468,2.962539900530616,0.3116413120249711,0.6967864651730559,26.4,23.6,31.7,-0.5150426783971339,3.373366813675535,0.4463571217723567,-0.08621119919028243,0.0,0.0,6.6,-0.1,2.0,0.0,0.8188122203807776,0.9499070742696795,0.0,0.0,1.0,1.441304119708163,1.0316629535896615,11.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,-1.3740075008446613,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,16.0,-0.5484584072897687,1.0,0.6770909034193244,-1.431691763497498,0.2543508825130147,-0.7628430260791434,1.0,-0.5280817460379011,0.8171335154315972,0.7506903887269936,1.7859429519000483,0.11808474104787386,0.9979503950982656,27.8,21.0,34.8,-0.5150426783971339,-0.5760046373269353,0.13916619346429246,4.687752703464802,0.0,0.0,0.0,0.0,2.0,0.0,0.5715887317483475,0.7394059300846275,0.0,1.0,0.0,-1.1706892217894838,-0.3580381766851747,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,-1.3740075008446613,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,16.0,-1.5599152097325188,1.0,0.5617548875530508,1.4127147977627803,-1.2870549767502384,-0.7628430260791434,0.0,1.960047052555623,-0.6208531491745493,-0.9944177663195132,0.10054732278058659,1.0374784531891268,0.21994357612480675,25.2,23.6,31.7,1.893284291406551,0.22784972880631119,1.2143344425424882,-0.08621119919028243,0.0,0.0,6.6,-0.1,4.0,1.0,-1.0765678591345202,-1.0849373195191536,0.0,1.0,0.0,-1.1706892217894838,-0.3580381766851747,10.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.5384098908797066,2.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8.0,-1.3070510091218313,2.0,1.9457870779483346,0.7016131574477107,1.4400476973309018,2.058625984073216,1.0,-0.5280817460379011,-1.315053607949929,0.5133556796406684,-0.07435222363747103,-2.688485538120228,-2.264658845758175,26.1,23.7,29.5,-0.347374345056371,0.8220029559482755,-0.8336050795111958,-1.785418689965821,1.0,0.0,8.7,0.3,4.0,0.0,0.5715887317483475,0.3394537561330297,1.0,0.0,0.0,1.2988662457564508,-0.35803817668517346,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.45966433457364103,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,17.0,-0.9839467527859528,1.0,-1.7449654297724222,-1.431691763497498,1.0843386528855357,0.6478914789970363,1.0,-0.008409275445582844,-1.1167106197283925,-0.163746284517376,-1.0919495846152594,-0.26902840090637553,-0.13141434212127154,24.2,23.6,31.7,-0.012037678374845292,-1.0827823898891993,-0.16802473484377178,-0.08621119919028243,0.0,0.0,6.6,-0.1,4.0,1.0,0.901220049924921,0.7394059300846275,0.0,1.0,0.0,-1.3131270957411962,0.083660602206845,9.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,-1.3740075008446613,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,14.0,0.1820381722522176,1.0,-1.7449654297724222,-1.431691763497498,2.2700354677034227,2.058625984073216,1.0,-0.5280817460379011,0.6683762742654439,1.4487336507455961,0.3867465805555897,-0.8013089710933791,-1.7627189625494915,27.8,23.6,31.7,-0.5150426783971339,0.5424014372932338,-0.7312081034084883,-0.08621119919028243,0.0,0.0,6.6,-0.1,4.0,0.0,1.725298345366355,1.0411242367498685,0.0,0.0,0.0,-0.6488107449996949,-1.0283770679287563,5.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,-1.3740075008446613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,10.0,-1.6442032766027481,1.0,-0.5916052711096857,0.46457927734268756,1.6179022195535846,2.058625984073216,1.0,-0.5280817460379011,-1.8109110785037723,1.0648098566353648,-1.6166482238694315,-1.0432546848147644,-1.6372339917473209,22.8,23.6,31.7,-0.5150426783971339,-1.6594605221152237,-0.9872005436651988,-0.08621119919028243,0.0,0.0,6.6,-0.1,3.0,1.0,0.8188122203807776,0.49031290946564987,0.0,0.0,0.0,0.7769877689666621,-1.028377067928756,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0608917001774325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,19.0,-0.8294186301905326,1.0,-0.9376133187085066,-1.1946578833924746,-0.9313459323048723,-0.7628430260791434,0.0,-0.5280817460379011,0.9658907565977487,0.1224514529102512,1.1658445600542087,1.7633155943532826,0.8724654242960947,28.4,23.6,31.7,-0.5150426783971339,1.3986810881743001,1.9823117633126197,-0.08621119919028243,0.0,0.0,6.6,-0.1,3.0,0.0,-1.0765678591345202,-0.6639350311490503,0.0,1.0,0.0,-1.3131270957411962,1.0316629535896609,9.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,-0.955352204933022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,20.0,-0.7029865298851888,2.0,0.9077629351518717,1.175680917657757,1.6179022195535846,2.058625984073216,1.0,-0.5280817460379011,-0.9679533785622391,-1.1689285818241637,0.5934460445042025,-1.1884221130476285,-1.8631069391912283,26.5,24.1,29.8,-0.43882979960587803,0.12299915931067013,-0.2704217109464211,-1.8663333323837037,0.0,0.0,6.3,0.4,2.0,0.0,0.8188122203807776,0.49031290946564987,0.0,0.0,1.0,-1.1706892217894838,1.4733617324816806,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15994550337558497,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,20.0,0.6034785066033636,2.0,-0.5916052711096857,0.9386470375527339,0.9064841306628525,-0.7628430260791434,1.0,-0.3469837638617902,-0.3233386668422426,-0.2614723411999803,0.5775460857389249,-1.2852003985361495,1.2991143250234758,25.8,23.6,31.7,-0.3397530571772454,0.7521025762845153,-1.2431929839219094,-0.08621119919028243,0.0,0.0,6.6,-0.1,4.0,0.0,1.4780748567339248,1.5112434587631511,0.0,0.0,1.0,-1.1706892217894838,1.4733617324816806,11.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.6704538110247793,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,16.0,1.2215909969850443,1.0,-1.514293398039875,-0.9576240032874515,-0.8127762508230836,0.6478914789970363,0.0,-0.5280817460379011,0.7675477683762122,1.0299076935344345,0.7047457558611485,-0.46258497188347275,0.0693616111622019,27.9,24.5,34.5,-0.5150426783971339,-0.7682306814022768,-1.857574840538038,1.6129962915852556,0.0,0.0,0.5,-1.4,2.0,0.0,-1.0765678591345202,-1.1305459007592482,0.0,1.0,0.0,-1.1706892217894838,-0.3580381766851747,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.8599371581398458,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,8.0,-1.3772910648470222,2.0,-0.47626925524341207,0.7016131574477107,-1.8206185434182875,-0.7628430260791434,0.0,-0.5280817460379011,-0.27375291978685934,0.08754928980932088,0.25954691043336603,-1.575535255001823,0.6465924768521877,25.9,23.6,31.7,-0.5150426783971339,0.40260067796571253,-1.5503839122299736,-0.08621119919028243,0.0,0.0,6.6,-0.1,2.0,0.0,-1.0765678591345202,-1.716440752074309,1.0,0.0,0.0,1.2988662457564508,-0.35803817668517346,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.137924274625174,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,17.0,-0.5344103961447305,1.0,0.12347802726121125,-0.24652236297238198,-0.9313459323048723,-0.7628430260791434,0.0,-0.5280817460379011,0.023761562545447316,1.4487336507455961,-1.2827490897985947,1.3278133096548002,0.746980453493924,26.5,23.6,31.7,-0.5150426783971339,-1.2924835288804808,1.5215253708505525,-0.08621119919028243,0.0,0.0,6.6,-0.1,2.0,0.0,-1.0765678591345202,-0.6639350311490503,0.0,1.0,0.0,-1.3131270957411962,0.083660602206845,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-0.39937797196236513,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,-1.6020592431676335,1.0,0.6770909034193244,0.7490199334687152,-1.5834791804547101,-0.7628430260791434,0.0,-0.08714752856563107,-2.0092540667253105,-0.01715719949346946,-0.34465152264719595,0.4084195975135472,0.6967864651730559,28.9,25.7,33.6,-0.5150426783971339,0.612301816956994,-1.5503839122299736,-0.08621119919028243,0.0,0.0,13.0,-0.9,4.0,1.0,-1.0765678591345202,-1.4357725598275732,0.0,0.0,1.0,0.06408851198348343,2.3890616870651074,6.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.02597580868386031,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,11.0,0.5191904397331344,1.0,0.44641887168677713,-1.431691763497498,-0.10135816193235139,-0.7628430260791434,1.0,-0.5280817460379011,0.5692047801546756,0.9950055304335045,0.7524456321569819,-0.8980872565819552,1.1485323600608708,27.6,24.6,32.5,4.210155806660729,-0.7507555864863367,0.19036468151564623,-0.08621119919028243,1.0,1.0,73.7,1.2,3.0,1.0,0.07714175448348712,0.3184036417145245,0.0,0.0,0.0,0.43311232187684956,-1.2113346926294648,10.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,-1.3740075008446613,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,18.0,-0.04273000606839356,1.0,1.2537709827506927,0.46457927734268756,0.9657689714037468,-0.7628430260791434,1.0,-0.5280817460379011,0.7179620213208271,1.5534401400483868,-0.948849955727758,-0.5593632573719939,0.32033155276654346,26.8,21.5,31.7,-0.5150426783971339,-0.5760046373269353,-0.014429270689710554,1.7748255764210206,0.0,0.0,0.0,-0.5,4.0,0.0,1.5604826862780683,1.5814105068248345,0.0,1.0,0.0,-1.361710001982874,0.5576617778982529,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,-0.38263176012589956,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,11.0,-0.3939302846943485,1.0,1.8304510620820609,2.8349180783929193,0.07649636029033165,-0.7628430260791434,1.0,-0.11864282981365032,0.023761562545447316,-0.680298298411142,2.739940477816725,-0.8496981138376671,0.8222714359752266,25.0,23.0,27.9,-0.11873570868260344,0.22784972880631119,-0.8336050795111958,-2.513650471726766,1.0,1.0,22.9,-0.1,3.0,1.0,0.3243652431159173,0.5289047858995765,0.0,0.0,0.0,0.43311232187684956,-1.2113346926294648,10.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.5082667095740689,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
